Cycles to Failure,Stress Amplitude,ingot shape,Frequency,stress concentration factor of specimens,fatigue environment,atomic-level structure,critical cross-section size of specimens (mm),type of the material,surface treatment,R-value,Young's modulus  (GPa),grain size (μm),ultimate tensile strength  (MPa),elongation  (%),load control,fatigue temperature  (°C),glass transition temperature (°C),yield strength  (MPa),log10(Cycles to Failure),Material_Code,Maximum Stress,Minimum Stress,Ca,Zn,Mg,Zr,Cu,Al,Ni,Ti,Be,Nb,Ag,Co,Fe,B1,Si,B2,Sr,Pd,Er,Cr,Mn,C0
19079.497989242,305.011982529907,rectangular,1,1,air,FCC,4,multi-principal elements alloy,EDM; polish,-1,,66,683,60,strain,25,,300,4.2805669435667,Dataset ID 147,305.011982529907,-305.011982529907,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
2535.70598290425,334.457820143929,,1,1,air,FCC,4,multi-principal elements alloy,machine; polish,-1,,,522,85,strain,25,,196,3.40409889534343,Dataset ID 149,334.457820143929,-334.457820143929,0,0,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,10,40,0
3752.09897429092,316.86319625615,,1,1,air,FCC,4,multi-principal elements alloy,machine; polish,-1,,,522,85,strain,25,,196,3.57427428584281,Dataset ID 149,316.86319625615,-316.86319625615,0,0,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,10,40,0
4059.16985202657,324.289862369321,,1,1,air,FCC,4,multi-principal elements alloy,machine; polish,-1,,,522,85,strain,25,,196,3.608437224329,Dataset ID 149,324.289862369321,-324.289862369321,0,0,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,10,40,0
4557.30284075129,319.3055124343,,1,1,air,FCC,4,multi-principal elements alloy,machine; polish,-1,,,522,85,strain,25,,196,3.65870788916993,Dataset ID 149,319.3055124343,-319.3055124343,0,0,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,10,40,0
6464.92442043167,299.376399229562,,1,1,air,FCC,4,multi-principal elements alloy,machine; polish,-1,,,522,85,strain,25,,196,3.81056345203446,Dataset ID 149,299.376399229562,-299.376399229562,0,0,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,10,40,0
9806.80022926047,274.76561308455,,1,1,air,FCC,4,multi-principal elements alloy,machine; polish,-1,,,522,85,strain,25,,196,3.99152732853614,Dataset ID 149,274.76561308455,-274.76561308455,0,0,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,10,40,0
17189.8986406736,259.351332954429,,1,1,air,FCC,4,multi-principal elements alloy,machine; polish,-1,,,522,85,strain,25,,196,4.2352733159002,Dataset ID 149,259.351332954429,-259.351332954429,0,0,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,10,40,0
26326.1249771096,242.400869034061,,1,1,air,FCC,4,multi-principal elements alloy,machine; polish,-1,,,522,85,strain,25,,196,4.42038693867659,Dataset ID 149,242.400869034061,-242.400869034061,0,0,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,10,40,0
631.321826118042,399.931825674846,,1,1,air,FCC,4,multi-principal elements alloy,machine; polish; ultrasonic nanocrystal surface modification,-1,,,533,48,strain,25,,307,2.80025080405691,Dataset ID 150,399.931825674846,-399.931825674846,0,0,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,10,40,0
1008.47589781558,392.628497017973,,1,1,air,FCC,4,multi-principal elements alloy,machine; polish; ultrasonic nanocrystal surface modification,-1,,,533,48,strain,25,,307,3.00366552320245,Dataset ID 150,392.628497017973,-392.628497017973,0,0,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,10,40,0
1389.80991261349,367.423461417477,,1,1,air,FCC,4,multi-principal elements alloy,machine; polish; ultrasonic nanocrystal surface modification,-1,,,533,48,strain,25,,307,3.14295540489559,Dataset ID 150,367.423461417477,-367.423461417477,0,0,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,10,40,0
2419.31211969973,359.609222064851,,1,1,air,FCC,4,multi-principal elements alloy,machine; polish; ultrasonic nanocrystal surface modification,-1,,,533,48,strain,25,,307,3.3836919010692,Dataset ID 150,359.609222064851,-359.609222064851,0,0,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,10,40,0
5055.69021462363,332.617032264483,,1,1,air,FCC,4,multi-principal elements alloy,machine; polish; ultrasonic nanocrystal surface modification,-1,,,533,48,strain,25,,307,3.70378045487058,Dataset ID 150,332.617032264483,-332.617032264483,0,0,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,10,40,0
14097.8250880382,307.274589603142,,1,1,air,FCC,4,multi-principal elements alloy,machine; polish; ultrasonic nanocrystal surface modification,-1,,,533,48,strain,25,,307,4.14915211796607,Dataset ID 150,307.274589603142,-307.274589603142,0,0,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,10,40,0
4815.65572512971,554.957845416746,circular,,1,air,FCC,2,multi-principal elements alloy,machine,-1,,7,,,strain,25,,,3.68265543131853,Dataset ID 160,554.957845416746,-554.957845416746,0,0,0,0,0,0,33.3,0,0,0,0,33.3,0,0,0,0,0,0,0,33.3,0,0
7820.71009481091,520.224685839028,circular,,1,air,FCC,2,multi-principal elements alloy,machine,-1,,7,,,strain,25,,,3.89324618736383,Dataset ID 160,520.224685839028,-520.224685839028,0,0,0,0,0,0,33.3,0,0,0,0,33.3,0,0,0,0,0,0,0,33.3,0,0
11279.8038459679,522.978680971486,circular,,1,air,FCC,2,multi-principal elements alloy,machine,-1,,7,,,strain,25,,,4.05230154739959,Dataset ID 160,522.978680971486,-522.978680971486,0,0,0,0,0,0,33.3,0,0,0,0,33.3,0,0,0,0,0,0,0,33.3,0,0
13927.0299514301,484.787899685755,circular,,1,air,FCC,2,multi-principal elements alloy,machine,-1,,7,,,strain,25,,,4.14385850958741,Dataset ID 160,484.787899685755,-484.787899685755,0,0,0,0,0,0,33.3,0,0,0,0,33.3,0,0,0,0,0,0,0,33.3,0,0
18474.1136168022,485.355891287007,circular,,1,air,FCC,2,multi-principal elements alloy,machine,-1,,7,,,strain,25,,,4.26656361022971,Dataset ID 160,485.355891287007,-485.355891287007,0,0,0,0,0,0,33.3,0,0,0,0,33.3,0,0,0,0,0,0,0,33.3,0,0
25043.3723339594,476.312495610558,circular,,1,air,FCC,2,multi-principal elements alloy,machine,-1,,7,,,strain,25,,,4.39869281045752,Dataset ID 160,476.312495610558,-476.312495610558,0,0,0,0,0,0,33.3,0,0,0,0,33.3,0,0,0,0,0,0,0,33.3,0,0
88656.874834549,450.174226182045,circular,,1,air,FCC,2,multi-principal elements alloy,machine,-1,,7,,,strain,25,,,4.94771241830065,Dataset ID 160,450.174226182045,-450.174226182045,0,0,0,0,0,0,33.3,0,0,0,0,33.3,0,0,0,0,0,0,0,33.3,0,0
100680.891511795,481.936734100308,circular,,1,air,FCC,2,multi-principal elements alloy,machine,-1,,7,,,strain,25,,,5.0029470524955,Dataset ID 160,481.936734100308,-481.936734100308,0,0,0,0,0,0,33.3,0,0,0,0,33.3,0,0,0,0,0,0,0,33.3,0,0
