Data source,Material_Code,Sequence,Resin Type,Waveform,Control,Fiber Volume Fraction,Fiber Weight Fraction,Fiber Weight Fraction (0-deg),Fiber Weight Fraction (45-deg),Fiber Weight Fraction (90-deg),Fiber Weight Fraction (Other Dir.),Thickness,Tab Thickness,Width,Length,Load Length,Area,Maximum Stress,Minimum Stress,Maximum Strain,Minimum Strain,R-value,Frequency,Ultimate Tensile Stress,Ultimate Compressive Stress,Tensile Modulus,Compressive Modulus,Ultimate Tensile Strain,Ultimate Compressive Strain,Cycles to Failure,log10(Cycles to Failure)
SNL/MSU/DOE,Biax-CH23-UP2[±45/0/±45]S,45/-45/0/45/-45/-45/45/0/-45/45,PE,UNK,UNK,32.0,,39.0,56.0,0.0,5.0,2.95,,25.0,,,,276.0,27.6,1.51,0.151,0.1,2.0,393.6666666666667,-447.6666666666667,19.2,,2.206666666666667,,331.0,2.519827993775719
SNL/MSU/DOE,Biax-CH3-UP2[(±45/0/±45)]S,45/-45/0/45/-45/-45/45/0/-45/45,PE,UNK,UNK,42.0,,24.0,76.0,0.0,0.0,4.19,,25.0,,,,-20.7,-207.0,,,10.0,2.0,336.3333333333333,-318.0,16.63333333333333,,2.766666666666667,,238.0,2.376576957056512
SNL/MSU/DOE,Biax-CH4-UP2[(±45)4]S,45/-45/45/-45/45/-45/45/-45/-45/45/-45/45/-45/45/-45/45,PE,UNK,UNK,40.0,,0.0,100.0,0.0,0.0,2.92,,25.0,,,,-12.4,-124.0,-0.109,-1.09,10.0,2.0,155.3333333333333,-172.3333333333333,11.2,,6.0,-1.513333333333333,144.0,2.15836249209525
SNL/MSU/DOE,Biax-CH5-UP2[(±45)3]S,45/-45/45/-45/45/-45/-45/45/-45/45/-45/45,PE,UNK,UNK,28.0,,0.0,100.0,0.0,0.0,3.05,,25.0,,,,-8.6,-86.0,-0.101,-1.01,10.0,10.0,131.5,-217.5333333333333,8.766666666666667,,4.066666666666666,-2.24,131302.0,5.118271341339659
SNL/MSU/DOE,Biax-CH6-UP2[±45/0/±45]S,45/-45/0/45/-45/-45/45/0/-45/45,PE,UNK,UNK,44.0,,39.0,61.0,0.0,0.0,2.26,,25.0,,,,-20.7,-207.0,,,10.0,5.0,501.6666666666667,-407.3333333333333,22.33333333333333,,3.166666666666667,,15707.0,4.196093243737515
SNL/MSU/DOE,Biax-CH7-UP2[(±45)2]S,45/-45/45/-45/-45/45/-45/45,PE,UNK,UNK,55.0,,0.0,100.0,0.0,0.0,3.86,,25.0,,,,-10.3,-103.0,,,10.0,2.0,112.5,-167.6666666666667,16.13333333333333,,1.75,,1918.0,3.282848602834645
SNL/MSU/DOE,Biax-CH8-UP2[(±45)2]S,45/-45/45/-45/-45/45/-45/45,PE,UNK,UNK,37.0,,0.0,100.0,0.0,0.0,5.89,,25.0,,,,-10.3,-103.0,-0.103,-1.03,10.0,4.0,92.66666666666669,-146.0,10.36666666666667,,6.666666666666667,-0.4666666666666666,191.0,2.281033367247728
SNL/MSU/DOE,Biax-CH9-UP2[(±45)3]S,45/-45/45/-45/45/-45/-45/45/-45/45/-45/45,PE,UNK,UNK,40.0,,0.0,100.0,0.0,0.0,2.13,,25.0,,,,103.0,10.3,1.8,0.18,0.1,2.0,150.6666666666667,-174.3333333333333,10.36666666666667,,7.366666666666667,-1.7,250.0,2.397940008672037
SNL/MSU/DOE,Biax-M9.6/35%/BB600/G -prepreg[±45]2S,45/-45/45/-45/-45/45/-45/45,EP,UNK,UNK,46.0,,0.0,100.0,0.0,0.0,2.07,,25.0,,,,86.2,8.620000000000001,1.03,0.103,0.1,2.0,152.2857142857143,-150.0,13.44285714285714,,1.265714285714286,,5645.0,3.751663946260987
Upwind,CBR08,90/0/0/90,EP,UNK,UNK,,,,,,,3.02,1.0,20.11,129.97,21.01,60.7322,526.903356045063,52.6903356045063,,,0.1,4.0,,-474.0788629357008,39.35425,39.35425,,,25210.0,4.401572845676446
Upwind,CCR08,90/0/0/90,EP,UNK,UNK,,,,,,,2.985,1.0,20.12,130.34,20.785,60.0582,56.6117532659986,5.66117532659986,,,0.1,1.0,83.769391611969,-142.1324303494354,13.3415,13.3415,,,17816.0,4.250810204025981
Upwind,CMR08,90/0/0/90,EP,UNK,UNK,,,,,,,2.925,1.0,19.82,128.42,20.425,57.9735,344.985208759175,34.4985208759175,,,0.1,6.0,,,37.758,37.758,,,990763.0,5.995969779508599
Upwind,CWR08,90/0/0/90,EP,UNK,UNK,,,,,,,3.0,1.0,20.28,131.7,20.3125,60.84,-443.786982248521,-488.1656804733731,,,1.1,4.0,,,37.3,37.3,,,450980.0,5.654157282272116
Upwind,CYR08,90/0/0/90,EP,UNK,UNK,,,,,,,3.06,0.5,19.17,131.32,19.6425,58.6602,545.514676049519,54.55146760495191,,,0.1,2.0,,,35.93325,35.93325,,,4239.0,3.627263416568221
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,EP,UNK,UNK,56.1,,100.0,0.0,0.0,0.0,1.22,,,,,,1508.0,150.8,1.26,,0.1,2.0,2018.5,,123.3,,1.559,,66090.0,4.82013575187043
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,55.9,,50.0,50.0,0.0,0.0,2.06,,,,,,1034.0,103.4,1.24,,0.1,1.0,1189.888888888889,,76.64444444444445,,1.45,,17589.0,4.245241148904459
Upwind,DAR08,90/0/0/90,EP,UNK,UNK,,,,,,,2.99,1.0,20.33,121.58,19.93,60.7867,329.019341401984,32.9019341401984,,,0.1,6.0,,,37.59325,37.59325,,,562639.0,5.750229832517699
SNL/MSU/DOE,DB-BIAX-DE2[(+/-45)S]3,45/-45/-45/45/45/-45/-45/45/45/-45/-45/45,EP,UNK,UNK,40.0,,0.0,68.0,0.0,32.0,4.93,,,,,,121.0,12.1,1.4,,0.1,1.0,220.3333333333333,,13.5,,3.3,,1778.0,3.249931756634195
SNL/MSU/DOE,DB-BIAX-DE4[(+/-45)S]3,45/-45/-45/45/45/-45/-45/45/45/-45/-45/45,EP,UNK,UNK,40.0,,0.0,68.0,0.0,32.0,4.85,,,,,,121.0,12.1,1.63,,0.1,1.0,214.3333333333333,,13.1,,3.433333333333334,,2373.0,3.375297738217339
SNL/MSU/DOE,DB-BIAX-DH3-EP1(±45)6,45/-45/45/-45/45/-45/45/-45/45/-45/45/-45,EP,UNK,UNK,56.1,,0.0,99.0,0.0,1.0,3.35,,,,,,69.0,6.9,0.92,,0.1,3.0,110.25,-125.3333333333333,14.1,,,,9465.0,3.976120618299816
SNL/MSU/DOE,DB-BIAX-FGI1708-EP1(RM/±45)3S,0/45/-45/0/45/-45/0/45/-45/-45/45/0/-45/45/0/-45/45/0,EP,UNK,UNK,44.0,,0.0,68.0,0.0,30.0,4.59,,,,,,103.0,10.3,1.1,,0.1,1.5,198.4285714285714,-187.5,13.4,,3.95,-1.5875,4696.0,3.671728088239558
SNL/MSU/DOE,DB-BIAX-FGI1708-UP1(RM/±45)3S,0/45/-45/0/45/-45/0/45/-45/-45/45/0/-45/45/0/-45/45/0,PE,UNK,UNK,44.0,,0.0,68.0,0.0,30.0,4.52,,,,,,69.0,6.9,0.61,,0.1,2.5,212.25,,14.36666666666667,,3.21625,,53802.0,4.730798420142587
SNL/MSU/DOE,DB-BIAX-SWA-EP1(±45)6,45/-45/45/-45/45/-45/45/-45/45/-45/45/-45,EP,UNK,UNK,45.0,,0.0,97.0,2.0,0.0,4.2,,,,,,103.0,10.3,1.57,,0.1,2.0,170.7142857142857,-175.5,11.8875,,2.042857142857143,,1014.0,3.006037954997317
SNL/MSU/DOE,DB-BIAX-VE1[(RM/±45)S]3,0/45/-45/-45/45/0/0/45/-45/-45/45/0/0/45/-45/-45/45/0,VE,UNK,UNK,46.0,,0.0,68.0,0.0,30.0,4.12,,,,,,103.0,10.3,0.8,,0.1,1.5,213.0,,16.25,,,,12933.0,4.111699277573551
SNL/MSU/DOE,DB-BIAX-VE2A[(RM/±45)S]3,0/45/-45/-45/45/0/0/45/-45/-45/45/0/0/45/-45/-45/45/0,VE,UNK,UNK,43.0,,0.0,68.0,0.0,30.0,4.54,,,,,,103.0,10.3,1.23,,0.1,1.5,222.3333333333333,,13.9,,,,5225.0,3.718086294783092
SNL/MSU/DOE,DB-BIAX-VE2[(RM/±45)S]3,0/45/-45/-45/45/0/0/45/-45/-45/45/0/0/45/-45/-45/45/0,VE,UNK,UNK,44.0,,0.0,68.0,0.0,30.0,4.41,,,,,,103.0,10.3,1.21,,0.1,1.5,187.0,,15.35,,,,3346.0,3.524525936626376
SNL/MSU/DOE,DB-BIAX-WS-EP1(±45)6,45/-45/45/-45/45/-45/45/-45/45/-45/45/-45,EP,UNK,UNK,50.0,,0.0,100.0,0.0,0.0,4.06,,,,,,121.0,12.1,1.15,,0.1,1.0,190.1666666666667,,16.8,,,,2768.0,3.44216608578472
Upwind,DBR08,90/0/0/90,EP,UNK,UNK,,,,,,,3.08,0.5,20.37,130.57,19.6225,62.7396,-36.1812953860082,-361.812953860082,,,10.0,5.0,,,40.977,40.977,,,6625784.0,6.821237273813201
Upwind,DCR08,90/0/0/90,EP,UNK,UNK,,,,,,,2.96,1.0,20.27,128.79,20.0275,59.9992,400.005333404445,-400.005333404445,,,-1.0,1.0,,,38.6985,38.6985,,,192.0,2.28330122870355
Upwind,DDR08,90/0/0/90,EP,UNK,UNK,,,,,,,3.05,1.0,20.62,128.48,20.5825,62.891,-238.507894611312,-477.015789222624,,,2.0,3.0,865.892553913787,,37.00975,37.00975,,,142.0,2.152288344383057
Upwind,DPR08,90/0/0/90,EP,UNK,UNK,,,,,,,2.975,1.0,20.14,131.8,19.4975,59.9165,400.55744244073,-400.55744244073,,,-1.0,1.0,,,37.868,37.868,,,153.0,2.184691430817599
Upwind,DQR08,90/0/0/90,EP,UNK,UNK,,,,,,,2.955,1.0,20.4,131.81,19.7325,60.282,398.128794665074,-398.128794665074,,,-1.0,1.0,,,38.293,38.293,,,237.0,2.374748346010104
Upwind,DSR08,90/0/0/90,EP,UNK,UNK,,,,,,,2.985,1.0,20.4,129.28,19.875,60.894,499.228166978684,49.9228166978684,,,0.1,1.0,893.8256529613985,-555.5188634621917,37.817,37.817,,,15886.0,4.201014558213372
Upwind,DVR08,90/0/0/90,EP,UNK,UNK,,,,,,,2.975,1.0,20.41,131.24,19.9275,60.71975,-214.098378204785,-428.19675640957,,,2.0,6.0,,,36.868,36.868,,,2321.0,3.365675140455918
Upwind,DWR08,90/0/0/90,EP,UNK,UNK,,,,,,,2.98,1.0,19.98,130.72,19.36,59.5404,-251.929782131124,-503.859564262248,,,2.0,3.0,,,36.623,36.623,,,136.0,2.133538908370217
Upwind,ERR08,90/0/0/90,EP,UNK,UNK,,,,,,,3.025,1.0,19.93,122.0,20.2625,60.28825,-9.95218803000585,-99.5218803000585,,,10.0,3.0,,,13.604,13.604,,,14451.0,4.159897901034096
Upwind,FLR08,90/0/0/90,EP,UNK,UNK,,,,,,,3.035,1.0,20.37,130.33,20.4125,61.82295,-429.452169461341,-472.3973864074751,,,1.1,8.0,,,37.62025,37.62025,,,4568265.0,6.659751288911079
OptiMat,GEV02014D0100UD1,0/0/0/0/0,EP,UNK,Load,,,,,,,4.575,,23.0,,,105.225,190.068899976241,-190.068899976241,,,-1.0,3.0,842.3230856121847,-398.4510154378506,45.78475,45.15733333333333,2.1175,-0.8828333333333332,533119.0,5.726824160761906
OptiMat,GEV02014R0100UD1,0/0/0/0/0,EP,UNK,,,,,,,,4.55,2.0,25.14,170.0,50.0,114.387,262.267565370191,-262.267565370191,0.658,,-1.0,2.0,838.2467305416553,-513.1557175844214,39.95,40.02316666666667,2.1085,-1.280833333333333,24325.0,4.386052848940389
FACT,"GE[+30(),-30()FW]",30/-30,EP,,Load,50.0,,,,,,3.5,,50.4,154.9,50.0,176.4,68.0,0.0,0.4857142857142858,,0.0,10.0,274.5,,14.0,,,,11254000.0,7.051306910817974
FACT,GE[0(425)]5,0/0/0/0/0,EP,Sinusoidal,Load,36.9,,,,,,2.2,,20.0,250.0,110.0,44.0,118.4,-118.4,0.4,,-1.0,16.0,619.2320000000001,,29.6,,2.092,-2.418,57220600.0,7.757552407389603
FACT,"GE[[+45(280),-45(280)WR]1,[0(425)]2]s",45/-45/0/0/0/0/-45/45,EP,Sinusoidal,Load,38.6,,,,,,2.2,,20.0,250.0,110.0,44.0,98.4,-98.4,0.4,,-1.0,16.0,544.152,,24.6,,2.212,-2.14,76421820.0,7.883217376280224
FACT,"GE[[+45(390),-45(390)WR],[0(920)]1.5]s",45/-45/0/0/0/0/-45/45,EP,Sinusoidal,Load,53.0,,,,,,2.8,,30.0,250.0,100.0,56.0,126.8,-126.8,0.4,,-1.0,10.0,846.39,,31.7,,2.67,-1.96,28787900.0,7.459209985417303
FACT,"GP['[+45()FW],[-45()FW]]4s",45/-45/45/-45/45/-45/45/-45/-45/45/-45/45/-45/45/-45/45,PE,Triangular,Load,,,,,,,2.0,,60.0,280.0,110.0,50.0,65.0,6.5,0.37,,0.1,5.0,,-132.0,17.4,,,-2.6,39707.0,4.598867075866121
FACT,GP[(100CSM)]6,0/0/0/0/0/0,PE,,Load,31.0,,,,,,5.0,,25.0,270.0,,125.0,42.0,-42.0,0.49,,-1.0,3.0,,,8.4,,1.61,,1522200.0,6.182471717605375
FACT,"GP[+45(400),-45(400)K]3s",45/-45/45/-45/45/-45/-45/45/-45/45/-45/45,PE,,Load,53.0,,,,,,5.0,,25.0,270.0,,125.0,20.0,-20.0,0.25634766,,-1.0,3.0,,,10.4,,12.0,,1636000.0,6.213783299335304
FACT,"GP[0(),+45(),-45()SB]6s",0/45/-45/0/45/-45/0/45/-45/0/45/-45/0/45/-45/0/45/-45/-45/45/0/-45/45/0/-45/45/0/-45/45/0/-45/45/0/-45/45/0,PE,Sinusoidal,Displacement,38.0,,,,,,3.8,,50.8,254.0,100.0,193.04,68.95,6.895,0.34,,0.1,15.0,467.5,-317.5,19.92655,,2.84,,7825000.0,6.893484346218486
FACT,GP[0()FW]8,0/0/0/0/0/0/0/0,PE,Triangular,Load,52.8,,,,,,1.9,,60.0,280.0,110.0,34.2,472.0,47.2,1.0,,0.1,5.0,862.0,,47.2,,2.3,,5209100.0,6.716762694739536
FACT,GP[0()],0,PE,Sinusoidal,Load,50.0,,,,,,3.3,,25.4,254.0,100.0,83.82,324.8924,32.48924,0.91,,0.1,10.0,742.3,-365.9,34.475,,2.31,,153402.0,5.185831021824837
FACT,GP[0()]5,0/0/0/0/0,PE,Sinusoidal,Load,30.0,,,,,,4.1,,50.8,254.0,100.0,208.28,189.12985,18.912985,0.9,,0.1,10.0,567.2,-313.2,20.9608,,2.76,,1612585.0,6.207522615746401
FACT,"GP[0(400),90(400),(100CSM)]SB]5",0/90/0/0/90/0/0/90/0/0/90/0/0/90/0,PE,,Load,69.0,,,,,,5.0,,25.0,270.0,,125.0,82.0,-82.0,0.538,,-1.0,3.0,,,16.0,,2.25,,1616600.0,6.208602574462533
FACT,"GP[0(400),90(400)K]3s",0/90/0/90/0/90/90/0/90/0/90/0,PE,,Load,53.0,,,,,,5.0,,25.0,270.0,,125.0,105.0,-105.0,0.6,,-1.0,3.0,,,20.4,,2.5,,1470900.0,6.167583147965841
FACT,"GP[0(600),90(8)K]3s",0/90/0/90/0/90/90/0/90/0/90/0,PE,,Load,54.0,,,,,,5.0,,25.0,270.0,,125.0,145.0,-145.0,0.51236749,,-1.0,3.0,,,28.3,,2.34,,1755400.0,6.244376094020572
FACT,GP[0(610)]4,0/0/0/0,PE,Sinusoidal,Load,36.0,,,,,,2.4,,25.0,180.0,40.0,60.0,210.0,21.0,0.7,,0.1,25.0,,,30.0,,,,28579000.0,7.456047028440957
FACT,GP[0(610)]8,0/0/0/0/0/0/0/0,PE,Sinusoidal,Load,36.0,,,,,,4.8,,25.0,250.0,110.0,120.0,,,0.57,,0.1,25.0,670.0,-475.0,29.5,,,,55000000.0,7.740362689494244
FACT,"GP[90(600),0(8)K]3s",90/0/90/0/90/0/0/90/0/90/0/90,PE,,Load,54.0,,,,,,5.0,,25.0,270.0,,125.0,20.0,-20.0,0.37,,-1.0,3.0,,,10.6,,2.35,,1462900.0,6.16521463991033
FACT,"GP[[+-45(300)SB],[0(400)]5,[+-45(300)SB],[0(400)]2.5]s",45/-45/0/0/0/0/0/45/-45/0/0/0/0/-45/45/0/0/0/0/0/-45/45,PE,Sinusoidal,,55.0,,,,,,5.2,,80.0,400.0,240.0,416.0,110.0,22.0,0.2861528055981894,,0.2,8.3,659.07,,38.441,,,,22676100.0,7.355568363531158
FACT,"GP[[+10()FW],[-10()FW]]4s",10/-10/10/-10/10/-10/10/-10/-10/10/-10/10/-10/10/-10/10,PE,Sinusoidal,Load,49.1,,,,,,2.0,,12.0,250.0,,24.0,-204.5,-2045.0,-0.5,,10.0,10.0,604.0,,40.9,,,,9495980.0,6.977539791256267
FACT,"GP[[+45()FW],[-45()]FW]4s",45/-45/45/-45/45/-45/45/-45/-45/45/-45/45/-45/45/-45/45,PE,Triangular,Load,,,,,,,2.0,,60.0,280.0,110.0,50.0,,,-0.5,,10.0,5.0,,-132.0,17.4,16.2,,-2.6,632323.0,5.800938979047785
FACT,"GP[[+60()FW],[-60()FW]]4s",60/-60/60/-60/60/-60/60/-60/-60/60/-60/60/-60/60/-60/60,PE,Triangular,Load,58.1,,,,,,2.0,,60.0,280.0,110.0,50.0,28.38,2.838,0.172,,0.1,5.0,55.0,,16.5,,0.5,,376116.0,5.575321808731915
FACT,"GP[[0()FW]2,[+45()FW],[-45()FW],[0()]FW]s",0/0/45/-45/0/0/-45/45/0/0,PE,Triangular,Load,55.0,,,,,,2.3,,60.0,280.0,110.0,41.4,237.6,23.76,0.8,,0.1,5.0,655.0,,29.7,,2.6,,7964865.0,6.901178419151347
FACT,"GP[[0()]2,[+10()],[-10()],[0()]]s",0/0/10/-10/0/0/-10/10/0/0,PE,Triangular,Load,,,,,,,2.0,,60.0,280.0,110.0,36.0,-398.0,-3980.0,-0.98,,10.0,5.0,874.0,-720.0,42.0,40.6,2.24,-1.9,1689490.0,6.227755625552956
FACT,"GP[[0()]2,[+30(),-30()],[0()]]s",0/0/30/-30/0/0/-30/30/0/0,PE,Triangular,Load,,,,,,,2.0,,60.0,280.0,110.0,36.0,-210.0,-2100.0,-0.69,,10.0,5.0,634.0,,30.4,,2.4,,1238544.0,6.092911439761397
FACT,"GP[[0()]2,[+30()],[-30()],[0()]]s",0/0/30/-30/0/0/-30/30/0/0,PE,Triangular,Load,,,,,,,2.0,,60.0,280.0,110.0,36.0,292.0,29.2,0.96,,0.1,5.0,634.0,,30.4,,2.4,,627801.0,5.797822003135505
FACT,"GP[[0(400),90(400)WR],[(100CSM)]SB]5",0/90/0/0/90/0/0/90/0/0/90/0/0/90/0,PE,,Load,50.7,,,,,,5.0,,25.0,270.0,,125.0,72.24,-72.24,0.452,,-1.0,3.0,,,16.1,16.5,1.62,-1.63,4190000.0,6.622214022966295
FACT,"GV[0(),+45(),-45()SB]6s",0/45/-45/0/45/-45/0/45/-45/0/45/-45/0/45/-45/0/45/-45/-45/45/0/-45/45/0/-45/45/0/-45/45/0/-45/45/0/-45/45/0,VE,Sinusoidal,Load,38.0,,,,,,3.8,,50.8,254.0,100.0,193.04,68.95,6.895,0.32,,0.1,15.0,516.0,-289.1,21.44345,,2.95,,17764694.0,7.249557731090418
FACT,GV[0()]5,0/0/0/0/0,VE,Sinusoidal,Load,30.0,,,,,,4.1,,50.8,254.0,100.0,208.28,187.88875,18.788875,0.79,,0.1,10.0,586.6,-294.6,22.54665,,2.66,,7475243.0,6.873625314968879
FACT,"GV[[0(400),90(400)WR],[(100CSM)]SB]5",0/90/0/0/90/0/0/90/0/0/90/0/0/90/0,VE,,Load,52.3,,,,,,5.0,,25.0,270.0,,125.0,89.39066,-89.39066,0.53,,-1.0,3.0,,,16.9,15.9,1.68,-1.73,878500.0,5.943741765831314
Upwind,IHR08,0/0/0,EP,UNK,UNK,,,,,,,2.22,1.0,19.98,134.98,20.275,44.3556,631.261892523154,-631.261892523154,,,-1.0,1.0,1659.738726641935,,96.439,96.439,,,6227.0,3.7942788657214
Upwind,IXR08,45/-45/0/0/0/45/-45,EP,UNK,UNK,,,,,,,3.545,1.5,20.18,136.46,20.475,71.5381,978.499568761262,97.8499568761262,,,0.1,3.0,1160.88199648686,-589.124385970939,62.8595,62.8595,,,15334.0,4.185655458920215
Upwind,JOS74,45/-45/-45/45,EP,UNK,UNK,,,,,,,23.575,,59.7,300.0,,1407.4275,8.86073190402758,-8.86073190402758,,,-1.0,4.0,25.0819757422707,,9.00175,9.00175,,,149755.0,5.175381331469755
Upwind,KER09,45/-45/45/-45,EP,UNK,UNK,,,,,,,2.64,1.0,20.16,139.5,31.11,53.2224,37.5781625781626,-37.5781625781626,,,-1.0,,141.890249801805,,11.493,11.493,,,1316924.0,6.119560712446211
Upwind,LAI10,45/-45/0/0/0/45/-45,EP,UNK,UNK,,,,,,,3.495,1.0,15.08,250.3,150.75,52.7046,758.947036881031,75.89470368810309,,,0.1,3.0,,,69.193,69.193,,,697832.0,5.843750880710793
SNL/MSU/DOE,LCCF-K20[0]5,0/0/0/0/0,EP,UNK,UNK,43.0,,100.0,0.0,0.0,0.0,0.93,,,,,,621.0,62.1,0.59,,0.1,2.5,957.2,,78.97999999999999,,0.892,,1333.0,3.124830149413859
SNL/MSU/DOE,LCCF-T20[0]5,0/0/0/0/0,EP,UNK,UNK,56.0,,100.0,0.0,0.0,0.0,1.2,,,,,,862.0,86.2,0.6,,0.1,1.0,909.1666666666666,,131.4166666666667,,0.68,,11.0,1.041392685158225
Upwind,LHR09,45/-45/45/-45,EP,UNK,UNK,,,,,,,2.53,1.0,19.95,104.39,30.16,50.4735,35.6622782252073,-35.6622782252073,,,-1.0,8.0,,,12.05825,12.05825,,,4015420.0,6.603730977794687
Upwind,LNR08,90/0/0/90,EP,UNK,UNK,,,,,,,2.9,1.0,20.1,131.59,20.0875,58.29,411.734431291817,-411.734431291817,,,-1.0,1.0,968.0554441130524,,39.417,39.417,,,23024.0,4.36218077659253
SNL/MSU/DOE,MD-10D155-UP2[±10]3,10/-10/10/-10/10/-10,PE,UNK,UNK,36.0,,0.0,0.0,0.0,100.0,3.47,,25.0,,,,172.0,17.2,0.6,0.06,0.1,10.0,276.75,-383.75,27.9,,0.9575,,167538.0,5.22411332670774
SNL/MSU/DOE,MD-20D155-UP2[±20]3,20/-20/20/-20/20/-20,PE,UNK,UNK,38.0,,0.0,0.0,0.0,100.0,3.21,,25.0,,,,172.0,17.2,0.71,0.071,0.1,5.0,267.6666666666667,-286.75,24.2,,1.233333333333333,,21427.0,4.330961369611591
SNL/MSU/DOE,MD-30D155-UP2[±30]3,30/-30/30/-30/30/-30,PE,UNK,UNK,40.0,,0.0,0.0,0.0,100.0,3.11,,25.0,,,,103.0,10.3,0.56,0.056,0.1,5.0,169.3333333333333,-176.25,17.33333333333334,,1.533333333333333,,15975.0,4.203440866830438
SNL/MSU/DOE,MD-40D155-UP2[±40]3,40/-40/40/-40/40/-40,PE,UNK,UNK,39.0,,0.0,0.0,0.0,100.0,3.17,,25.0,,,,86.0,8.6,0.89,0.089,0.1,4.0,143.6666666666667,-131.75,11.36666666666667,,13.66666666666667,,7598.0,3.880699289218702
SNL/MSU/DOE,MD-45D155-UP2[±45]3,45/-45/45/-45/45/-45,PE,UNK,UNK,39.0,,0.0,0.0,0.0,100.0,3.17,,25.0,,,,55.0,5.5,0.65,0.065,0.1,12.0,107.0,-137.75,9.976666666666668,,23.66666666666667,,12908.0,4.110858956731867
SNL/MSU/DOE,MD-45D155P2-UP4[±45]3,45/-45/45/-45/45/-45,PE,UNK,UNK,40.0,,0.0,0.0,0.0,100.0,3.05,,25.0,,,,55.0,5.5,0.57,0.057,0.1,3.0,96.0,-160.0,11.76666666666667,,13.66666666666667,,4934.0,3.693199145153717
SNL/MSU/DOE,MD-45D155V-VE[±45]3,45/-45/45/-45/45/-45,VE,UNK,UNK,41.0,,0.0,0.0,0.0,100.0,3.0,,25.0,,,,69.0,6.9,0.84,0.084,0.1,2.0,121.3333333333333,-154.0,10.46666666666667,,19.66666666666667,,4581.0,3.660960291776084
SNL/MSU/DOE,MD-45D155V2-VE2[±45]3,45/-45/45/-45/45/-45,VE,UNK,UNK,40.0,,0.0,0.0,0.0,100.0,3.1,,25.0,,,,-6.9,-69.0,,,10.0,12.0,135.3333333333333,-149.3333333333333,10.5,,,,2569227.0,6.409802477365649
SNL/MSU/DOE,MD-50D155-UP2[±50]3,50/-50/50/-50/50/-50,PE,UNK,UNK,38.0,,0.0,0.0,0.0,100.0,3.23,,25.0,,,,35.0,3.5,0.41,0.041,0.1,20.0,64.4,-137.75,8.62,,21.6,,136803.0,5.136095621281465
SNL/MSU/DOE,MD-60D155-UP2[±60]3,60/-60/60/-60/60/-60,PE,UNK,UNK,40.0,,0.0,0.0,0.0,100.0,3.11,,25.0,,,,24.0,2.4,0.31,0.031,0.1,10.0,36.75,-141.0,7.3725,,0.63,,23872.0,4.377888805792574
SNL/MSU/DOE,MD-70D155-UP2[±70]3,70/-70/70/-70/70/-70,PE,UNK,UNK,39.0,,0.0,0.0,0.0,100.0,3.17,,25.0,,,,17.0,1.7,0.21,0.021,0.1,10.0,27.75,-136.25,6.8875,,0.47,,30672.0,4.486742095533987
SNL/MSU/DOE,MD-80D155-UP2[±80]3,80/-80/80/-80/80/-80,PE,UNK,UNK,37.0,,0.0,0.0,0.0,100.0,3.32,,25.0,,,,17.0,1.7,0.24,0.024,0.1,2.0,25.77777777777778,-153.0,7.674444444444443,,0.35,,2096.0,3.321391278311689
SNL/MSU/DOE,MD-90D155-UP2[90]6,90/90/90/90/90/90,PE,UNK,UNK,37.0,,0.0,0.0,0.0,100.0,3.32,,25.0,,,,17.0,1.7,0.24,0.024,0.1,5.0,27.0,-122.75,7.361428571428571,,0.3728571428571428,,17903.0,4.2529258116658
SNL/MSU/DOE,MD-BB-UP2[±45/(0)2/+45]S,45/-45/0/0/45/45/0/0/-45/45,PE,UNK,UNK,43.0,,62.0,38.0,0.0,0.0,2.67,,25.0,,,,414.0,41.40000000000001,1.63,0.163,0.1,2.0,725.0,,24.85,,3.1475,,550.0,2.740362689494244
SNL/MSU/DOE,MD-BB-UP2[±45/(90)2/+45]S,45/-45/90/90/45/45/90/90/-45/45,PE,UNK,UNK,43.0,,0.0,38.0,62.0,0.0,2.67,,25.0,,,,193.0,19.3,0.84,0.084,0.1,15.0,105.3333333333333,-268.0,11.3,11.96666666666667,1.431666666666667,,707401.0,5.849665669408864
SNL/MSU/DOE,MD-CC-UP2[±45/(0)2/+45]S,45/-45/0/0/45/45/0/0/-45/45,PE,UNK,UNK,40.0,,55.0,45.0,0.0,0.0,2.44,,25.0,,,,345.0,34.5,1.63,0.163,0.1,2.0,560.6,-458.5,20.9,,2.74,,174.0,2.2405492482826
SNL/MSU/DOE,MD-CC2-UP2[±45/(0)3/+45]S,45/-45/0/0/0/45/45/0/0/0/-45/45,PE,UNK,UNK,46.0,,63.0,37.0,0.0,0.0,2.69,,25.0,,,,414.0,41.40000000000001,1.62,0.162,0.1,5.0,715.0,-527.0,26.96666666666667,,2.816666666666666,,4104.0,3.61320735210376
SNL/MSU/DOE,MD-CC3-UP2[0/±45/(0)2/+45]S,0/45/-45/0/0/45/45/0/0/-45/45/0,PE,UNK,UNK,44.0,,63.0,37.0,0.0,0.0,2.74,,25.0,,,,414.0,41.40000000000001,,,0.1,5.0,682.3333333333334,-540.6666666666666,26.26666666666667,,2.593333333333333,,1324.0,3.121887985103681
