Data source,Material_Code,Sequence,Resin Type,Waveform,Control,Fiber Volume Fraction,Fiber Weight Fraction,Fiber Weight Fraction (0-deg),Fiber Weight Fraction (45-deg),Fiber Weight Fraction (90-deg),Fiber Weight Fraction (Other Dir.),Thickness,Tab Thickness,Width,Length,Load Length,Area,Maximum Stress,Minimum Stress,Maximum Strain,Minimum Strain,R-value,Frequency,Ultimate Tensile Stress,Ultimate Compressive Stress,Tensile Modulus,Compressive Modulus,Ultimate Tensile Strain,Ultimate Compressive Strain,Cycles to Failure,log10(Cycles to Failure)
SNL/MSU/DOE,LCCF-T20[0]5,0/0/0/0/0,EP,UNK,UNK,56.0,,100.0,0.0,0.0,0.0,1.2,,,,,,862.0,86.2,0.6,,0.1,1.0,909.1666666666666,,131.4166666666667,,0.68,,11.0,1.041392685158225
SNL/MSU/DOE,LCCF-T20[0]5,0/0/0/0/0,EP,UNK,UNK,53.0,,100.0,0.0,0.0,0.0,1.17,,,,,,793.0,79.30000000000001,0.53,,0.1,1.0,909.1666666666666,,131.4166666666667,,0.68,,160.0,2.204119982655925
SNL/MSU/DOE,LCCF-T20[0]5,0/0/0/0/0,EP,UNK,UNK,53.0,,100.0,0.0,0.0,0.0,1.24,,,,,,690.0,69.0,0.42,,0.1,2.0,909.1666666666666,,131.4166666666667,,0.68,,563.0,2.750508394851346
SNL/MSU/DOE,LCCF-T20[0]5,0/0/0/0/0,EP,UNK,UNK,56.0,,100.0,0.0,0.0,0.0,1.26,,,,,,690.0,69.0,0.48,,0.1,2.0,909.1666666666666,,131.4166666666667,,0.68,,680.0,2.832508912706236
SNL/MSU/DOE,LCCF-T20[0]5,0/0/0/0/0,EP,UNK,UNK,53.0,,100.0,0.0,0.0,0.0,1.22,,,,,,621.0,62.1,0.41,,0.1,2.0,909.1666666666666,,131.4166666666667,,0.68,,4130.0,3.615950051656401
SNL/MSU/DOE,LCCF-T20[0]5,0/0/0/0/0,EP,UNK,UNK,56.0,,100.0,0.0,0.0,0.0,1.24,,,,,,621.0,62.1,0.43,,0.1,2.0,909.1666666666666,,131.4166666666667,,0.68,,7528.0,3.876679610419201
SNL/MSU/DOE,LCCF-T20[0]5,0/0/0/0/0,EP,UNK,UNK,52.0,,100.0,0.0,0.0,0.0,1.22,,,,,,690.0,69.0,0.46,,0.1,2.0,909.1666666666666,,131.4166666666667,,0.68,,9768.0,3.989805650936826
SNL/MSU/DOE,LCCF-T20[0]5,0/0/0/0/0,EP,UNK,UNK,52.0,,100.0,0.0,0.0,0.0,1.24,,,,,,552.0,55.2,0.41,,0.1,3.0,909.1666666666666,,131.4166666666667,,0.68,,77843.0,4.891219564905971
SNL/MSU/DOE,LCCF-T20[0]5,0/0/0/0/0,EP,UNK,UNK,54.0,,100.0,0.0,0.0,0.0,1.22,,,,,,552.0,55.2,0.4,,0.1,2.0,909.1666666666666,,131.4166666666667,,0.68,,115530.0,5.062694773342393
SNL/MSU/DOE,LCCF-T20[0]5,0/0/0/0/0,EP,UNK,UNK,54.0,,100.0,0.0,0.0,0.0,1.17,,,,,,552.0,55.2,0.4,,0.1,3.0,909.1666666666666,,131.4166666666667,,0.68,,394498.0,5.596044805793436
SNL/MSU/DOE,LCCF-K20[0]5,0/0/0/0/0,EP,UNK,UNK,43.0,,100.0,0.0,0.0,0.0,0.93,,,,,,621.0,62.1,0.59,,0.1,2.5,957.2,,78.97999999999999,,0.892,,1333.0,3.124830149413859
SNL/MSU/DOE,LCCF-K20[0]5,0/0/0/0/0,EP,UNK,UNK,47.0,,100.0,0.0,0.0,0.0,1.0,,,,,,586.0,58.6,0.49,,0.1,2.0,957.2,,78.97999999999999,,0.892,,2296.0,3.360971883725936
SNL/MSU/DOE,LCCF-K20[0]5,0/0/0/0/0,EP,UNK,UNK,49.0,,100.0,0.0,0.0,0.0,1.05,,,,,,586.0,58.6,0.49,,0.1,2.0,957.2,,78.97999999999999,,0.892,,7387.0,3.868468099020987
SNL/MSU/DOE,LCCF-K20[0]5,0/0/0/0/0,EP,UNK,UNK,58.0,,100.0,0.0,0.0,0.0,0.99,,,,,,621.0,62.1,0.45,,0.1,2.5,957.2,,78.97999999999999,,0.892,,12770.0,4.106190897263415
SNL/MSU/DOE,LCCF-K20[0]5,0/0/0/0/0,EP,UNK,UNK,50.0,,100.0,0.0,0.0,0.0,1.04,,,,,,586.0,58.6,0.48,,0.1,2.0,957.2,,78.97999999999999,,0.892,,28180.0,4.449940988773338
SNL/MSU/DOE,LCCF-K20[0]5,0/0/0/0/0,EP,UNK,UNK,50.0,,100.0,0.0,0.0,0.0,1.07,,,,,,621.0,62.1,0.5,,0.1,2.5,957.2,,78.97999999999999,,0.892,,128006.0,5.107230326724593
SNL/MSU/DOE,Zoltek PX35[0],0,EP,UNK,UNK,62.0,,100.0,0.0,0.0,0.0,1.78,,,,,,2069.0,206.9,1.4,,0.1,1.0,2215.166666666667,-1505.375,141.6666666666667,131.75,,,43.0,1.633468455579587
SNL/MSU/DOE,Zoltek PX35[0],0,EP,UNK,UNK,62.0,,100.0,0.0,0.0,0.0,1.78,,,,,,2069.0,206.9,1.4,,0.1,1.0,2215.166666666667,-1505.375,141.6666666666667,131.75,,,77.0,1.886490725172482
SNL/MSU/DOE,Zoltek PX35[0],0,EP,UNK,UNK,62.0,,100.0,0.0,0.0,0.0,1.78,,,,,,2069.0,206.9,1.4,,0.1,1.0,2215.166666666667,-1505.375,141.6666666666667,131.75,,,203.0,2.307496037913213
SNL/MSU/DOE,Zoltek PX35[0],0,EP,UNK,UNK,62.0,,100.0,0.0,0.0,0.0,1.78,,,,,,1896.0,189.6,1.2,,0.1,1.0,2215.166666666667,-1505.375,141.6666666666667,131.75,,,270.0,2.431363764158987
SNL/MSU/DOE,Zoltek PX35[0],0,EP,UNK,UNK,62.0,,100.0,0.0,0.0,0.0,1.78,,,,,,1724.0,172.4,1.1,,0.1,1.5,2215.166666666667,-1505.375,141.6666666666667,131.75,,,3139.0,3.496791315700043
SNL/MSU/DOE,Zoltek PX35[0],0,EP,UNK,UNK,62.0,,100.0,0.0,0.0,0.0,1.78,,,,,,1724.0,172.4,1.1,,0.1,1.5,2215.166666666667,-1505.375,141.6666666666667,131.75,,,3844.0,3.584783378996508
SNL/MSU/DOE,Zoltek PX35[0],0,EP,UNK,UNK,62.0,,100.0,0.0,0.0,0.0,1.78,,,,,,1724.0,172.4,1.1,,0.1,1.5,2215.166666666667,-1505.375,141.6666666666667,131.75,,,4050.0,3.607455023214669
SNL/MSU/DOE,Zoltek PX35[0],0,EP,UNK,UNK,62.0,,100.0,0.0,0.0,0.0,1.78,,,,,,1724.0,172.4,1.1,,0.1,1.0,2215.166666666667,-1505.375,141.6666666666667,131.75,,,6424.0,3.807805532270625
SNL/MSU/DOE,Zoltek PX35[0],0,EP,UNK,UNK,62.0,,100.0,0.0,0.0,0.0,1.78,,,,,,1379.0,137.9,0.9,,0.1,1.5,2215.166666666667,-1505.375,141.6666666666667,131.75,,,159714.0,5.203342986622247
SNL/MSU/DOE,Zoltek PX35[0],0,EP,UNK,UNK,62.0,,100.0,0.0,0.0,0.0,1.78,,,,,,1379.0,137.9,0.9,,0.1,1.5,2215.166666666667,-1505.375,141.6666666666667,131.75,,,171529.0,5.23433755572136
SNL/MSU/DOE,Zoltek PX35[0],0,EP,UNK,UNK,62.0,,100.0,0.0,0.0,0.0,1.78,,,,,,1379.0,137.9,0.9,,0.1,1.5,2215.166666666667,-1505.375,141.6666666666667,131.75,,,283219.0,5.452122385028915
SNL/MSU/DOE,Zoltek PX35[0],0,EP,UNK,UNK,62.0,,100.0,0.0,0.0,0.0,1.78,,,,,,1207.0,120.7,0.79,,0.1,2.0,2215.166666666667,-1505.375,141.6666666666667,131.75,,,498795.0,5.697922091391724
SNL/MSU/DOE,Zoltek PX35[0],0,EP,UNK,UNK,62.0,,100.0,0.0,0.0,0.0,1.78,,,,,,1207.0,120.7,0.79,,0.1,2.0,2215.166666666667,-1505.375,141.6666666666667,131.75,,,602187.0,5.779731375738007
SNL/MSU/DOE,Zoltek PX35[0],0,EP,UNK,UNK,62.0,,100.0,0.0,0.0,0.0,1.78,,,,,,1207.0,120.7,0.79,,0.1,2.0,2215.166666666667,-1505.375,141.6666666666667,131.75,,,661029.0,5.820220512834663
SNL/MSU/DOE,Zoltek PX35[0],0,EP,UNK,UNK,62.0,,100.0,0.0,0.0,0.0,1.78,,,,,,1207.0,120.7,0.79,,0.1,2.0,2215.166666666667,-1505.375,141.6666666666667,131.75,,,821465.0,5.914589064264471
SNL/MSU/DOE,Zoltek PX35[0],0,EP,UNK,UNK,62.0,,100.0,0.0,0.0,0.0,1.78,,,,,,1207.0,120.7,0.79,,0.1,2.0,2215.166666666667,-1505.375,141.6666666666667,131.75,,,1111726.0,6.045997762649804
SNL/MSU/DOE,UNI-PPG1250-EP9[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.63,,,,,,621.0,62.1,1.41,,0.1,1.0,883.0,,44.18,,2.098,,446.0,2.649334858712142
SNL/MSU/DOE,UNI-PPG1250-EP9[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.7,,,,,,621.0,62.1,1.58,,0.1,1.0,883.0,,44.18,,2.098,,323.0,2.509202522331103
SNL/MSU/DOE,UNI-PPG1250-EP9[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.69,,,,,,483.0,48.3,,,0.1,1.5,883.0,,44.18,,2.098,,1171.0,3.068556895072363
SNL/MSU/DOE,UNI-PPG1250-EP9[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.69,,,,,,483.0,48.3,,,0.1,1.5,883.0,,44.18,,2.098,,1803.0,3.255995726722402
SNL/MSU/DOE,UNI-PPG1250-EP9[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.71,,,,,,483.0,48.3,,,0.1,1.5,883.0,,44.18,,2.098,,2495.0,3.397070549959409
SNL/MSU/DOE,UNI-PPG1250-EP9[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.7,,,,,,207.0,20.7,,,0.1,3.0,883.0,,44.18,,2.098,,209012.0,5.320171220963567
SNL/MSU/DOE,UNI-PPG1250-EP9[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.7,,,,,,207.0,20.7,,,0.1,3.0,883.0,,44.18,,2.098,,524147.0,5.719453104418225
SNL/MSU/DOE,UNI-PPG1250-EP9[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.73,,,,,,207.0,20.7,,,0.1,3.0,883.0,,44.18,,2.098,,382747.0,5.582911795350569
SNL/MSU/DOE,UNI-PPG1250-EP9[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.68,,,,,,276.0,27.6,,,0.1,2.5,883.0,,44.18,,2.098,,89009.0,4.949433921844038
SNL/MSU/DOE,UNI-PPG1250-EP9[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.68,,,,,,276.0,27.6,,,0.1,2.5,883.0,,44.18,,2.098,,38145.0,4.58143761923139
SNL/MSU/DOE,UNI-PPG1250-EP9[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.68,,,,,,345.0,34.5,,,0.1,2.0,883.0,,44.18,,2.098,,18115.0,4.258038338370556
SNL/MSU/DOE,UNI-PPG1250-EP9[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.7,,,,,,345.0,34.5,,,0.1,2.0,883.0,,44.18,,2.098,,9782.0,3.990427658485264
SNL/MSU/DOE,UNI-PPG1250-EP9[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.69,,,,,,345.0,34.5,,,0.1,1.5,883.0,,44.18,,2.098,,15895.0,4.201260532250791
SNL/MSU/DOE,UNI-PPG1250-EP10[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.6,,,,,,621.0,62.1,,,0.1,1.0,776.6,,46.3,,1.738,,163.0,2.212187604403958
SNL/MSU/DOE,UNI-PPG1250-EP10[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.61,,,,,,621.0,62.1,,,0.1,1.0,776.6,,46.3,,1.738,,97.0,1.986771734266245
SNL/MSU/DOE,UNI-PPG1250-EP10[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.61,,,,,,483.0,48.3,,,0.1,1.0,776.6,,46.3,,1.738,,2950.0,3.469822015978163
SNL/MSU/DOE,UNI-PPG1250-EP10[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.6,,,,,,483.0,48.3,,,0.1,1.0,776.6,,46.3,,1.738,,1910.0,3.281033367247728
SNL/MSU/DOE,UNI-PPG1250-EP10[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.59,,,,,,483.0,48.3,1.12,,0.1,1.0,776.6,,46.3,,1.738,,3742.0,3.573103783163991
SNL/MSU/DOE,UNI-PPG1250-EP10[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.65,,,,,,345.0,34.5,,,0.1,2.0,776.6,,46.3,,1.738,,51704.0,4.713524142914617
SNL/MSU/DOE,UNI-PPG1250-EP10[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.63,,,,,,345.0,34.5,,,0.1,2.0,776.6,,46.3,,1.738,,72149.0,4.85823031606026
SNL/MSU/DOE,UNI-PPG1250-EP10[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.57,,,,,,345.0,34.5,,,0.1,2.0,776.6,,46.3,,1.738,,24932.0,4.396757118219961
SNL/MSU/DOE,UNI-PPG1250-EP10[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.64,,,,,,276.0,27.6,,,0.1,2.5,776.6,,46.3,,1.738,,954013.0,5.979554292722751
SNL/MSU/DOE,UNI-PPG1250-EP10[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.57,,,,,,276.0,27.6,,,0.1,2.0,776.6,,46.3,,1.738,,81562.0,4.911487866668563
SNL/MSU/DOE,UNI-PPG1250-EP10[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.6,,,,,,276.0,27.6,,,0.1,2.0,776.6,,46.3,,1.738,,326376.0,5.513718215489956
SNL/MSU/DOE,UNI-PPG1250-EP10[0]2,0/0,EP,UNK,UNK,,,92.0,0.0,8.0,0.0,1.64,,,,,,207.0,20.7,,,0.1,3.0,776.6,,46.3,,1.738,,1347375.0,6.129488484932368
SNL/MSU/DOE,UNI-Neptco Rodpack[0]4,0/0/0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.48,,,,,,517.0,-517.0,1.01,-1.01,-1.0,1.0,1119.666666666667,-986.3333333333334,47.2,47.2,2.466666666666667,-1.92,492.0,2.691965102767361
SNL/MSU/DOE,UNI-Neptco Rodpack[0]4,0/0/0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.42,,,,,,414.0,-414.0,0.81,-0.81,-1.0,1.0,1119.666666666667,-986.3333333333334,47.2,47.2,2.466666666666667,-1.92,17967.0,4.254475567803871
SNL/MSU/DOE,UNI-Neptco Rodpack[0]4,0/0/0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.43,,,,,,414.0,-414.0,0.81,-0.81,-1.0,1.0,1119.666666666667,-986.3333333333334,47.2,47.2,2.466666666666667,-1.92,8827.0,3.945813126587339
SNL/MSU/DOE,UNI-Neptco Rodpack[0]4,0/0/0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.43,,,,,,414.0,-414.0,0.81,-0.81,-1.0,1.0,1119.666666666667,-986.3333333333334,47.2,47.2,2.466666666666667,-1.92,12872.0,4.109646031090973
SNL/MSU/DOE,UNI-Neptco Rodpack[0]4,0/0/0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.43,,,,,,345.0,-345.0,0.67,-0.67,-1.0,1.0,1119.666666666667,-986.3333333333334,47.2,47.2,2.466666666666667,-1.92,64274.0,4.808035328444259
SNL/MSU/DOE,UNI-Neptco Rodpack[0]4,0/0/0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.43,,,,,,345.0,-345.0,0.67,-0.67,-1.0,1.0,1119.666666666667,-986.3333333333334,47.2,47.2,2.466666666666667,-1.92,53514.0,4.728467414308244
SNL/MSU/DOE,UNI-Neptco Rodpack[0]4,0/0/0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.44,,,,,,345.0,-345.0,0.67,-0.67,-1.0,1.0,1119.666666666667,-986.3333333333334,47.2,47.2,2.466666666666667,-1.92,47883.0,4.680181352315623
SNL/MSU/DOE,UNI-Neptco Rodpack[0]4,0/0/0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.43,,,,,,276.0,-276.0,0.54,-0.54,-1.0,2.0,1119.666666666667,-986.3333333333334,47.2,47.2,2.466666666666667,-1.92,479896.0,5.681147130042512
SNL/MSU/DOE,UNI-Neptco Rodpack[0]4,0/0/0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.48,,,,,,276.0,-276.0,0.54,-0.54,-1.0,2.0,1119.666666666667,-986.3333333333334,47.2,47.2,2.466666666666667,-1.92,202539.0,5.306508661397535
SNL/MSU/DOE,UNI-Neptco Rodpack[0]4,0/0/0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.42,,,,,,276.0,-276.0,0.54,-0.54,-1.0,2.0,1119.666666666667,-986.3333333333334,47.2,47.2,2.466666666666667,-1.92,692864.0,5.840647996738929
SNL/MSU/DOE,UNI-Neptco Rodpack[0]4,0/0/0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.52,,,,,,-69.0,-690.0,,-1.34,10.0,1.2,1119.666666666667,-986.3333333333334,47.2,47.2,2.466666666666667,-1.92,34581.0,4.53883754787956
SNL/MSU/DOE,UNI-Neptco Rodpack[0]4,0/0/0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.52,,,,,,-69.0,-690.0,,-1.34,10.0,1.0,1119.666666666667,-986.3333333333334,47.2,47.2,2.466666666666667,-1.92,4319.0,3.635383204047498
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.45,,,,,,-69.0,-690.0,,-1.34,10.0,1.0,1214.25,,49.325,,2.525,,21094.0,4.324158941674477
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.45,,,,,,-58.6,-586.0,,-1.14,10.0,2.0,1214.25,,49.325,,2.525,,96205.0,4.9831976439295
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.45,,,,,,-58.6,-586.0,,-1.14,10.0,2.0,1214.25,,49.325,,2.525,,168414.0,5.226378190904866
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.44,,,,,,-58.6,-586.0,,-1.14,10.0,2.0,1214.25,,49.325,,2.525,,200000.0,5.301029995663981
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.45,,,,,,-55.2,-552.0,,-1.07,10.0,2.0,1214.25,,49.325,,2.525,,966445.0,5.985177143541842
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.44,,,,,,-48.3,-483.0,,-0.94,10.0,2.0,1214.25,,49.325,,2.525,,1712595.0,6.233654671744867
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.43,,,,,,-48.3,-483.0,,-0.94,10.0,3.0,1214.25,,49.325,,2.525,,1205408.0,6.081134069448407
SNL/MSU/DOE,UNI-Neptco Rodpack[0]4,0/0/0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,2.62,,,,,,690.0,69.0,1.52,,0.1,1.5,1119.666666666667,-986.3333333333334,47.2,47.2,2.466666666666667,-1.92,40490.0,4.607347776768414
SNL/MSU/DOE,UNI-Neptco Rodpack[0]4,0/0/0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,2.67,,,,,,827.0,82.7,1.83,,0.1,1.5,1119.666666666667,-986.3333333333334,47.2,47.2,2.466666666666667,-1.92,6106.0,3.785756799962643
SNL/MSU/DOE,UNI-Neptco Rodpack[0]4,0/0/0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,2.59,,,,,,690.0,69.0,1.52,,0.1,1.5,1119.666666666667,-986.3333333333334,47.2,47.2,2.466666666666667,-1.92,29662.0,4.472200430565602
SNL/MSU/DOE,UNI-Neptco Rodpack[0]4,0/0/0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,2.71,,,,,,586.0,58.6,1.29,,0.1,1.5,1119.666666666667,-986.3333333333334,47.2,47.2,2.466666666666667,-1.92,72489.0,4.860272108615837
SNL/MSU/DOE,UNI-Neptco Rodpack[0]4,0/0/0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,2.73,,,,,,586.0,58.6,1.29,,0.1,3.0,1119.666666666667,-986.3333333333334,47.2,47.2,2.466666666666667,-1.92,83154.0,4.919883145150784
SNL/MSU/DOE,UNI-Neptco Rodpack[0]4,0/0/0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,2.76,,,,,,586.0,58.6,1.29,,0.1,1.5,1119.666666666667,-986.3333333333334,47.2,47.2,2.466666666666667,-1.92,53710.0,4.7300551523755
SNL/MSU/DOE,UNI-Neptco Rodpack[0]4,0/0/0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,2.82,,,,,,517.0,51.7,1.14,,0.1,2.0,1119.666666666667,-986.3333333333334,47.2,47.2,2.466666666666667,-1.92,152105.0,5.182143490428532
SNL/MSU/DOE,UNI-Neptco Rodpack[0]4,0/0/0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,2.59,,,,,,517.0,51.7,1.14,,0.1,2.0,1119.666666666667,-986.3333333333334,47.2,47.2,2.466666666666667,-1.92,167268.0,5.223412864138171
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,2.05,,,,,,621.0,62.1,1.37,,0.1,2.0,1214.25,,49.325,,2.525,,36136.0,4.557940077553337
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,1.94,,,,,,552.0,55.2,1.22,,0.1,2.0,1214.25,,49.325,,2.525,,68097.0,4.833127979575862
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,1.73,,,,,,517.0,51.7,1.14,,0.1,2.0,1214.25,,49.325,,2.525,,91740.0,4.962558735795964
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,1.79,,,,,,552.0,55.2,1.22,,0.1,1.5,1214.25,,49.325,,2.525,,146512.0,5.165873196842707
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,1.79,,,,,,552.0,55.2,1.22,,0.1,1.5,1214.25,,49.325,,2.525,,62095.0,4.793056631419212
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,2.77,,,,,,690.0,69.0,1.52,,0.1,1.0,1214.25,,49.325,,2.525,,13316.0,4.12437378648463
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,2.84,,,,,,483.0,48.3,1.06,,0.1,2.0,1214.25,,49.325,,2.525,,361387.0,5.557972525840268
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,2.78,,,,,,449.0,44.90000000000001,0.98,,0.1,4.0,1214.25,,49.325,,2.525,,864712.0,5.936871485918633
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,2.77,,,,,,449.0,44.90000000000001,0.98,,0.1,4.0,1214.25,,49.325,,2.525,,639116.0,5.805579690064173
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,1.85,,,,,,448.0,44.8,0.98,,0.1,3.0,1214.25,,49.325,,2.525,,408354.0,5.61103681404334
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,1.83,,,,,,483.0,48.3,1.06,,0.1,3.0,1214.25,,49.325,,2.525,,196172.0,5.292637019795818
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.48,,,,,,552.0,55.2,,,0.1,1.0,1214.25,,49.325,,2.525,,8053.0,3.905957699092427
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.49,,,,,,414.0,41.40000000000001,,,0.1,1.5,1214.25,,49.325,,2.525,,80976.0,4.908356319964713
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.47,,,,,,414.0,41.40000000000001,,,0.1,1.5,1214.25,,49.325,,2.525,,43467.0,4.638159667142625
SNL/MSU/DOE,UNI-Neptco Rodpack[0]2,0/0,EP,UNK,UNK,59.9,,100.0,0.0,0.0,0.0,3.47,,,,,,552.0,55.2,,,0.1,1.0,1214.25,,49.325,,2.525,,3819.0,3.581949658373318
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,EP,UNK,UNK,56.1,,100.0,0.0,0.0,0.0,1.22,,,,,,1508.0,150.8,1.26,,0.1,2.0,2018.5,,123.3,,1.559,,66090.0,4.82013575187043
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,EP,UNK,UNK,56.1,,100.0,0.0,0.0,0.0,1.22,,,,,,1471.0,147.1,1.18,,0.1,2.0,2018.5,,123.3,,1.559,,49988.0,4.698865761150679
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,EP,UNK,UNK,56.1,,100.0,0.0,0.0,0.0,1.22,,,,,,1526.0,152.6,1.26,,0.1,2.0,2018.5,,123.3,,1.559,,78121.0,4.8927677939054
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,EP,UNK,UNK,56.1,,100.0,0.0,0.0,0.0,1.22,,,,,,1500.0,150.0,1.25,,0.1,2.0,2018.5,,123.3,,1.559,,189464.0,5.277526701973656
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,EP,UNK,UNK,56.1,,100.0,0.0,0.0,0.0,1.22,,,,,,1569.0,156.9,1.22,,0.1,2.0,2018.5,,123.3,,1.559,,284649.0,5.454309662430915
SNL/MSU/DOE,Carbon prepreg[0]2,0/0,EP,UNK,UNK,56.1,,100.0,0.0,0.0,0.0,1.22,,,,,,1500.0,150.0,1.24,,0.1,2.0,2018.5,,123.3,,1.559,,43166.0,4.635141806395128
